addr,category,context,id1,name,rank,x,y
대구광역시 수성구 수성못6길 9 1층 온기정,"일식,일식당",,1994725401,온기정,3,35.8276142,128.6232891
대구광역시 수성구 국채보상로 912 1층,"한식,칼국수,만두",,1519991405,조조칼국수 본점,4,35.8663615,128.6304260
부산광역시 해운대구 달맞이길62번길 78,"음식점,카페,디저트","카페,당근케이크,밀크티,화려한,핫플레이스",475538812,엣지993,14,35.1563856,129.1752055
부산광역시 해운대구 중동1로 31,"카페,디저트,베이커리","슈크림빵,바게트빵,명란,고급진,드라이브",20309509,옵스 해운대점,15,35.1627824,129.1628395
부산광역시 해운대구 구남로41번길 40-1,"분식,종합분식","국물떡볶이,분식,오징어튀김,깨끗한,힐링",13573487,상국이네,16,35.1620055,129.1628895
부산광역시 해운대구 해운대해변로298번길 9,"음식점,햄버거","수제버거,햄버거,아울렛,아담한,신선한",33880194,버거인뉴욕,17,35.1609317,129.1646784
대구광역시 달서구 상화로 157-1,"카페,디저트,베이커리","당근케이크,바게트,스콘,아늑한,유기농",33374959,폭스브롯,14,35.8100546,128.5310889
대구광역시 달서구 상원로 184-4,"한식,소고기구이",,1857884668,조선 숯불 한우,15,35.8234969,128.5269641
대구광역시 달서구 당산로38길 13 1층,"중식,중식당",,1564117340,기린반점,16,35.8534773,128.5492739
대구광역시 달서구 월배로46길 72 킹스빌 1층. 쿄우다이,"일식,초밥,롤",,1060776244,쿄우다이,17,35.8157735,128.5386160
대구광역시 달서구 월곡로51길 31 1층,"음식점,치킨,닭강정",,1183679082,희치킨,18,35.8164385,128.5378267
대구광역시 달성군 다사읍 강정길 49,"음식점,카페,디저트","카페,한라봉쥬스,한라봉주스,세련된,데이트",947715652,SURELY,15,35.8450702,128.4649472
대구광역시 달성군 다사읍 달구벌대로 616,"음식점,카페,디저트",,1869021196,카르멜,16,35.8500578,128.4469403
대구광역시 달성군 다사읍 서재로 57 1층 착한케이크마카롱,"카페,디저트,베이커리","마카롱,케이크,티라미수,카페,디저트",1527973253,착한 케이크&마카롱,17,35.8696248,128.4957041
대구광역시 달성군 다사읍 대실역남로 88,"음식점,카페,디저트",,1370043686,카페 히어위어,18,35.8498864,128.4653985
대구광역시 달성군 다사읍 달구벌대로 750,"한식,아귀찜,해물찜","아귀찜,돌솥밥,해물파전,칼국수",1299014815,꽃잔디식당,19,35.8601084,128.4553670
대구광역시 수성구 달구벌대로492길 27,"일식,돈가스","돈가스,카레,일본라면,고급진",166246608,기리,5,35.8572123,128.6332294
대구광역시 수성구 고모로 188,"음식점,카페,디저트",,1018724541,룰리커피,6,35.8568141,128.6796906
대구광역시 수성구 동대구로20길 66 후꾸,"일식,초밥,롤",,1480217835,후꾸스시,7,35.8381197,128.6279021
대구광역시 수성구 범어로20길 23 1층,"음식점,카페,디저트",,1430949251,백록다방,8,35.8580014,128.6370621
대구광역시 수성구 수성못2길 3 3층,"음식점,인도음식",,1772976646,푸나왈라,9,35.8258351,128.6223584
부산광역시 해운대구 달맞이길62번길 28 4층,"술집,요리주점","야경,캠핑,루프탑바,프라이빗,핫플레이스",37249499,오아제 부산,18,35.1589027,129.1705501
부산광역시 해운대구 우동1로20번길 19,"음식점,햄버거",,1438852634,버거샵,19,35.1642068,129.1576693
대구광역시 달서구 달구벌대로 1168,"한식,국밥","돼지국밥,순대국밥",36278803,진국밥본점,19,35.8510993,128.4950798
대구광역시 달서구 계대동문로3안길 60 1층,"분식,종합분식",,1474606117,해피치즈스마일,20,35.8573106,128.4925362
대구광역시 달성군 논공읍 논공로 697-5,"한식,한정식","한정식,과학관,삼계탕,포근한,사찰음식",13028812,일월정 독계탕,20,35.7305499,128.4515356
인천광역시 강화군 양도면 해안서로 331 해운정양식장,"한식,해물,생선요리","대하구이,새우양식장,소금구이,싱싱한,새우구이",11674160,해운정양식장,1,37.6637263,126.4075172
인천광역시 강화군 화도면 해안남로 1164,"음식점,한식",,1023302482,맛을담은강된장,2,37.6119467,126.4560628
인천광역시 강화군 양도면 강화남로 689 해운정,"한식,해물,생선요리","대하구이,소금구이,새우양식장,경치",16643283,해운정,3,37.6610812,126.4219324
경상북도 경산시 계양로 175,"한식,국밥","한우국밥,소고기국밥,온천,비오는날,불고기",12861111,온천골 본점,1,35.8312758,128.7488883
"경상북도 경산시 장산로 217 1,2층","음식점,브런치",,1105186495,벨라망떼,2,35.8194133,128.7485425
경상북도 경산시 계양로37길 16,"음식점,브런치",,1315422093,잭지트,3,35.8322312,128.7472707
경상북도 경산시 계양로 177 2층,"음식점,카페,디저트",,1719575893,카페홈,4,35.8315759,128.7489654
대구광역시 수성구 용학로 111,"음식점,피자","화덕피자,크림파스타,필라프,고급스러운,데이트",975049409,꽃피는화덕피자D485 대구수성못점,10,35.8252787,128.6219440
대구광역시 수성구 명덕로73길 60-6,"일식,일식당",,871405676,다이카마,11,35.8571361,128.6111569
대구광역시 수성구 무학로 83,"일식,샤브샤브",,1873673312,샤브20 수성못점,12,35.8301226,128.6175286
대구광역시 수성구 동대구로14길 13,"음식점,양식",,1386347891,빠레뜨한남 수성점,13,35.8371952,128.6249708
대구광역시 수성구 국채보상로186길 81 2층 무화커피,"음식점,카페,디저트",,1307155544,무화커피,14,35.8647297,128.6342307
대구광역시 수성구 들안로8길 29 1층,"음식점,카페,디저트",,1960207187,목련양과,15,35.8341315,128.6176651
부산광역시 해운대구 구남로 28,"한식,국밥","돼지국밥,순대국밥,따로국밥,친절한,경치",20601620,밀양순대돼지국밥부산본점,20,35.1615229,129.1603706
광주광역시 동구 문화전당로 29-1 1층 소맨닭국수,"한식,국수",,1150564178,소맨닭국수,1,35.1452163,126.9191526
광주광역시 동구 문화전당로26번길 10-2 소맥베이커리,"카페,디저트,베이커리","식빵,롤케이크,에그타르트,깨끗한,피크닉",34589988,소맥베이커리,2,35.1451338,126.9206672
광주광역시 동구 문화전당로 29,"일식,샤브샤브",,1812659423,미미집 광주충장점,3,35.1450909,126.9192284
인천광역시 강화군 강화읍 향나무길5번길 12 조양방직,"음식점,카페,디저트",,1140239421,조양방직,4,37.7470413,126.4802700
인천광역시 강화군 화도면 해안남로1691번길 43-12,"카페,디저트,카페",,1535829022,토크라피,5,37.5928332,126.4376338
경상북도 경산시 남매공원로1길 24 1층,"카페,디저트,베이커리",,1409286796,디디얌베이커리,5,35.8333297,128.7435789
경상북도 경산시 계양로 68,"카페,디저트,케이크전문",,36314784,꽃담케이크,6,35.8209190,128.7488885
경상북도 경산시 남매공원로2길 18-1 1층1217다이닝,"이탈리아음식,스파게티,파스타전문",,1530125517,1217다이닝,7,35.8313128,128.7432185
경상북도 경산시 남매공원로2길 26,"카페,디저트,카페",,1684370828,라이파드커피,8,35.8315965,128.7442308
경상북도 경산시 계양로37길 27-1,"음식점,카페,디저트","카페,분수쇼,치즈케이크,모던한,경치",37565737,카페폰드,9,35.8315558,128.7462683
대구광역시 수성구 들안로64길 49,"한식,소고기구이","한우,레스토랑,수제아이스크림,고급스러운,데이트",36636330,더우,16,35.8588072,128.6205061
대구광역시 수성구 청솔로 124-12 1층,"일식,초밥,롤",,1830297563,키하루,17,35.8572186,128.6214199
대구광역시 수성구 화랑로2길 114 1층,"음식점,햄버거",,1873771372,티제이버거,18,35.8678539,128.6367051
대구광역시 수성구 들안로 9,"한식,한정식","한정식,한우,숯불구이,고급스러운,코스요리",12012643,용지봉,19,35.8305915,128.6162478
대구광역시 수성구 동대구로14길 41,"카페,디저트,카페",,1551976838,위드모데스티,20,35.8370707,128.6264354
광주광역시 동구 문화전당로 31-1,"카페,디저트,베이커리",,1423889431,12 베이커리,4,35.1453784,126.9190581
광주광역시 동구 문화전당로 29-1 수앤수센터 1층,"카페,디저트,카페",,1377000633,카페미술관,5,35.1451861,126.9191996
광주광역시 동구 제봉로 62 카페뜨앙 ,"음식점,카페,디저트",,1126371873,뜨앙,6,35.1438902,126.9212835
광주광역시 동구 문화전당로26번길 10-4,"음식점,한식",,15969297,뜰안채,7,35.1446954,126.9206526
광주광역시 동구 문화전당로 12,"음식점,양식",,1131882596,비스트로 남동,8,35.1436182,126.9201213
인천광역시 강화군 길상면 해안동로 78,"한식,장어,먹장어요리","장어구이,갯벌장어,민물장어,고급진,보양식",11640082,등나무 가든,6,37.6341042,126.5311759
인천광역시 강화군 불은면 덕진로227번길 49 바베큐캠프,"한식,육류,고기요리","야외바베큐,캠핑,스테이크,깨끗한,힐링",10979214,바베큐캠프,7,37.6516699,126.5087024
인천광역시 강화군 화도면 해안남로 1970-34,"음식점,카페,디저트",,1749255733,멍때림,8,37.6072219,126.4101212
인천광역시 강화군 길상면 해안남로 488 1층,"한식,생선회","꽃게탕,모듬회,전복구이,깨끗한,싱싱한",37806939,진복호,9,37.5976744,126.5096297
인천광역시 강화군 화도면 해안남로 2532,"한식,생선회",,1070200124,장곶횟집 새우대하양식장,10,37.6287246,126.3775651
경상북도 경산시 대학로 208,"카페,디저트,카페",,1111899666,스타벅스 경산임당역DT점,10,35.8335414,128.7454908
경상북도 경산시 중방로 119,"음식점,카페,디저트",,1417473190,커피카고,11,35.8328971,128.7462707
경상북도 경산시 장산로 234 (주)대제건설,"한식,생선회",,19986186,싱싱횟집,12,35.8184131,128.7500230
경상북도 경산시 원효로32길 22,"음식점,치킨,닭강정",,1291800183,60계 치킨 경산동부점,13,35.8190446,128.7528959
경상북도 경산시 원효로 76,"카페,디저트,베이커리",,1274013656,COFFEE BRO,14,35.8232674,128.7457578
광주광역시 동구 백서로 145-1,"음식점,분식",,20352861,신포우리만두 전대병원점,9,35.1427977,126.9211548
광주광역시 동구 백서로 145-1,"한식,죽",,38229125,죽이야기 광주 전남대병원점,10,35.1428363,126.9211848
광주광역시 동구 제봉로 63,"카페,디저트,베이커리",,1488240267,이소양과점,11,35.1441246,126.9210432
광주광역시 동구 문화전당로26번길 8,"한식,육류,고기요리","삼겹살,갓김치",11833055,춘추관,12,35.1449718,126.9204282
광주광역시 동구 백서로 151,"한식,곰탕,설렁탕",,15969234,노안골나주곰탕,13,35.1430925,126.9217361
광주광역시 동구 문화전당로 14,"음식점,한식",,19620667,승일식당,14,35.1437610,126.9200406
광주광역시 동구 문화전당로 1,"한식,해물,생선요리",,1350745133,광주갈치,15,35.1427658,126.9202585
인천광역시 부평구 열우물로25번길 14-9 102호,"한식,족발,보쌈",,1193563017,누들보쌈 배달만족,1,37.4712842,126.7008298
인천광역시 부평구 경원대로 1404 그랑프리 빌딩,"술집,요리주점","간장새우밥,대하구이,새우구이,친절한,재방문",37383989,시방은새우시대 본점,2,37.4909038,126.7250970
인천광역시 부평구 경원대로1403번길 15 6층,"한식,닭발",,1182724860,닭발여행x윤이불닭발,3,37.4921716,126.7251521
인천광역시 강화군 화도면 해안남로 2677-21,"음식점,양식",,1223433897,스페인마을,11,37.6361485,126.3733669
인천광역시 강화군 길상면 해안남로 814,"카페,디저트,카페","갤러리카페,드라이브,크림파스타,아늑한,로스팅",13530914,그린홀리데이,12,37.6095629,126.4803426
인천광역시 강화군 내가면 해안서로 987,"음식점,한식",,1090130462,산당,13,37.7034161,126.3697924
인천광역시 강화군 길상면 해안동로 14-6 1층,"한식,생선구이","숯불생선구이,오징어순대,캠핑,편안한,드라이브",20299835,갯배생선구이,14,37.6282751,126.5325925
경상북도 경산시 원효로28길 24 1층,"음식점,한식","해물찜,아귀찜,낙지찜",38698188,지성이해물찜,15,35.8201696,128.7507866
경상북도 경산시 원효로32길 42,"중식,중식당",,1449904537,마라신 마라탕,16,35.8173081,128.7519245
경상북도 경산시 계양로37길 30 1층 롤링패티스,"음식점,양식","수제버거,밀크쉐이크,햄버거,데이트",188583998,롤링패티스,17,35.8316847,128.7460422
광주광역시 동구 문화전당로35번길 3-5,"해물,생선요리,복어요리",,15968913,청해복집,16,35.1454113,126.9188097
광주광역시 동구 문화전당로35번길 5-3,"술집,이자카야",,1707186781,짜세,17,35.1453502,126.9185513
광주광역시 동구 문화전당로23번길 1,"카페,디저트,테이크아웃커피","카페,공연,힐링",35196620,샘이깊은물,18,35.1445819,126.9193305
광주광역시 동구 문화전당로 21,"음식점,한식",,1721798703,산일능이버섯백숙 문화전당점,19,35.1445764,126.9194273
광주광역시 동구 문화전당로35번길 3-6 1층,"중식,중식당",,1978081799,리얼안심탕수육 동구점,20,35.1453591,126.9185955
인천광역시 부평구 시장로 19,"음식점,이탈리아음식",,1529801174,로니로티 부평점,4,37.4929196,126.7248284
인천광역시 부평구 부평대로40번길 1,"음식점,베트남음식","쌀국수,재래시장,한식당,이국적,데이트",31088211,베트남포다쌀국수,5,37.4951518,126.7230015
인천광역시 부평구 신트리로 36 1층,"일식,초밥,롤",,1425071069,참새초밥,6,37.5056681,126.7249879
인천광역시 부평구 시장로30번길 11,"음식점,피자","조각피자,수제맥주,불고기,트렌디한,데이트",36184363,피플즈,7,37.4932605,126.7264385
인천광역시 부평구 배곶남로 8 1층,"음식점,태국음식",,38510283,벤식당,8,37.4715117,126.6954098
인천광역시 부평구 부평문화로 72 2층 그날의 온도,"음식점,카페,디저트",,1223035661,그날의온도,9,37.4939711,126.7241400
인천광역시 강화군 내가면 중앙로 1270,"한식,게요리","꽃게탕,간장게장,양념게장,친절한,싱싱한",20061754,나룻터꽃게집,15,37.7033760,126.3832750
인천광역시 강화군 양도면 강화남로 678,"한식,칼국수,만두","칼제비,바지락,손만두,나들이,얼큰칼국수",251540755,강화손칼국수 본점,16,37.6606792,126.4231138
인천광역시 강화군 선원면 중앙로413번길 6 카페희소식,"음식점,카페,디저트",,1581249528,희소식,17,37.7142508,126.4679449
인천광역시 강화군 내가면 중앙로 1198 충남서산집,"한식,게요리","꽃게탕,꽃게찜,간장게장,드라이브,수제비",37239985,충남서산집,18,37.7047001,126.3918540
인천광역시 강화군 화도면 마니산로 569-1,"한식,칼국수,만두","육개장,해변,해물칼국수,나들이,만두전골",36833965,칼국수 맛있는집,19,37.6319319,126.4327963
인천광역시 남동구 호구포로810번길 38 1층,"한식,해물,생선요리","시장,매운탕,초밥,싱싱한,회정식",20955878,해구신,1,37.4544423,126.7215457
인천광역시 남동구 호구포로790번길 5-16,"한식,곱창,막창,양","소곱창,전복구이,막창,화려한,싱싱한",16467775,삽교소곱창,2,37.4533594,126.7198080
인천광역시 남동구 구월말로27번길 67,"양식,피자",,38015559,반올림피자샵 남동점,3,37.4514984,126.7206890
경상북도 경산시 원효로26길 19-3,"일식,카레",,1328003692,카레하나,18,35.8208528,128.7503160
경상북도 경산시 원효로28길 32-1 이루아 1층,"카페,디저트,카페",,1332380760,까페지니,19,35.8192966,128.7502746
경상북도 경산시 원효로32길 6,"음식점,피자",,1405099743,피자인,20,35.8201997,128.7536427
대구광역시 달서구 당산로 121 1층,"음식점,카페,디저트",,1506535299,Cafe We 교육연수원점,1,35.8478523,128.5451249
인천광역시 연수구 청능대로 210 연수 SQUARE1,"음식점,패밀리레스토랑","패밀리레스토랑,치킨,피자,신선한,크림파스타",33306374,애슐리W 홈플러스 인천연수점,2,37.4059728,126.6836565
인천광역시 부평구 부평대로32번길 32-1 2층,"음식점,카페,디저트",,1196840691,이삼옥,10,37.4944136,126.7248327
"인천광역시 부평구 부평대로38번길 3 1,2층 LRC","음식점,카페,디저트",,1069430174,론트로스터스클럽,11,37.4948397,126.7231241
인천광역시 부평구 경원대로1130번길 7 카페테리아 밀레,"음식점,카페,디저트",,1807011523,밀레,12,37.4809833,126.6999056
인천광역시 부평구 열우물로 59,"한식,게요리",,1206138965,돈타래게장정식,13,37.4730505,126.6995595
인천광역시 부평구 장제로257번길 9-7 101호,"음식점,브런치",,1034303809,빵요릿집,14,37.5083018,126.7308636
인천광역시 강화군 길상면 마니산로 106,"음식점,카페,디저트",,1563961038,드리우니,20,37.6385744,126.4807295
인천광역시 옹진군 영흥면 영흥로 109-12 A동 조개나라 50호,"한식,조개요리",,1032950797,조개나라,1,37.2542782,126.4969061
인천광역시 옹진군 영흥면 영흥북로 374-25 1층,"음식점,카페,디저트",,1777497357,하이바다,2,37.2821817,126.4874883
인천광역시 옹진군 영흥면 영흥로 109-12 수산물직판장 49호,"한식,조개요리",,1598018560,미진상회,3,37.2542551,126.4969063
인천광역시 옹진군 영흥면 선재로 55,"음식점,카페,디저트","해물칼국수,조개구이,드라이브,이국적,해변",36643073,뻘다방,4,37.2341562,126.5312557
인천광역시 남동구 용천로 28,"카페,디저트,케이크전문",,1200084346,앙구미과자점,4,37.4519057,126.7144949
인천광역시 남동구 호구포로790번길 12,"음식점,치킨,닭강정","닭강정,치킨,재래시장,친절한,신선한",34557033,대원닭강정,5,37.4526073,126.7200434
인천광역시 남동구 복개서로 25 1층 배떡,"분식,종합분식",,1561836775,배떡 인천점,6,37.4500657,126.7266698
인천광역시 남동구 호구포로800번길 8,"한식,막국수","막국수,메밀국수,손만두,깨끗한,자극적인",37932841,봉평메밀막국수,7,37.4536095,126.7197216
인천광역시 남동구 구월남로 216,"뷔페,고기뷔페",,1897619677,우리동네대통령,8,37.4525210,126.7136551
인천광역시 남동구 하촌로 59,"음식점,한식","주물럭,두루치기,삼겹살,자극적인,김치찌개",16484824,돼지랑찌개랑 미녀와야수,9,37.4532564,126.7331687
인천광역시 연수구 청능대로 210,"일식,초밥,롤","회전초밥,연어초밥,도시락,고급진,신선한",31093295,스시로 연수점,3,37.4066615,126.6835011
인천광역시 연수구 벚꽃로 106 연수광장프라자,"음식점,일식,초밥뷔페","연어초밥,육회,샐러드바,친절해서,데이트",36424553,쿠우쿠우 연수점,4,37.4174711,126.6772160
인천광역시 연수구 벚꽃로 130-3,"일식,초밥,롤","연어초밥,아이스크림,디저트,고급진,데이트",38415670,스시사쿠 연수,5,37.4160961,126.6802813
인천광역시 연수구 샘말로62번길 16 1층 송쭈집,"한식,주꾸미요리","쭈꾸미,철판볶음,삼겹살,새우튀김,왕새우",31751944,송쭈집 연수점,6,37.4133546,126.6804516
인천광역시 부평구 충선로203번길 12 뉴존프라자,"음식점,한식","소갈비찜,전복,해물탕,싱싱한,해물찜",941500711,연수해물나라,7,37.5074978,126.7357014
인천광역시 연수구 샘말로 96-12,"한식,곱창,막창,양","소곱창,막창,한우,신선한,곱창전골",20050228,거부곱창,8,37.4146629,126.6816351
인천광역시 부평구 부평대로87번길 4 2층,"음식점,일식,초밥뷔페","회전초밥,시장,연어초밥,편안한,신선한",36340846,스시애 2호점,15,37.4993647,126.7217497
인천광역시 부평구 부평문화로79번길 19 1층,"이탈리아음식,스파게티,파스타전문",,1141526916,오캄,16,37.4951576,126.7245854
인천광역시 부평구 경원대로 1422 대덕아크로존,"한식,돼지고기구이","곱창전골,소곱창,삼겹살,친절함,옛날도시락",37187037,불타는 주먹다짐,17,37.4909456,126.7270929
인천광역시 부평구 체육관로 14 2층,"한식,게요리",,1223919101,더꽃게,18,37.5084732,126.7329354
인천광역시 부평구 부평문화로79번길 16 2층,"술집,바(BAR)",,1122381203,철문,19,37.4949488,126.7249611
인천광역시 옹진군 영흥면 선재로 354,"음식점,카페,디저트",,1828327229,플로레도커피 선재점,5,37.2542119,126.5123299
인천광역시 옹진군 영흥면 선재로34번길 79,"음식점,카페,디저트",,1986610848,선재리커피집,6,37.2339368,126.5379464
인천광역시 옹진군 영흥면 선재로 63,"음식점,한식","굴밥,쭈꾸미,바지락,갯벌체험",16570467,바람의마을,7,37.2345231,126.5310508
인천광역시 옹진군 영흥면 선재로34번길 64 2층,"음식점,카페,디저트",,1058404310,쌍곰다방,8,37.2332699,126.5374483
인천광역시 옹진군 영흥면 선재로 76-16 203동 4층 ,"음식점,카페,디저트",,1590861133,카페폰테,9,37.2358231,126.5319677
인천광역시 옹진군 영흥면 영흥로 301 플로레도 커피,"음식점,카페,디저트",,1840877837,플로레도 커피,10,37.2553568,126.4811359
인천광역시 남동구 복개서로 71,"한식,족발,보쌈","왕족발,시장,보쌈,냉채족발,막국수",21343394,귀한족발,10,37.4538320,126.7246150
인천광역시 남동구 구월로266번길 49,"한식,생선회",,38310771,푸른바다참치,11,37.4534944,126.7200322
인천광역시 남동구 구월로372번길 83,"한식,국수",,1103114952,모밀지기,12,37.4510064,126.7316451
인천광역시 남동구 호구포로 734,"음식점,한식","청국장,비빔밥,황태,힐링,보쌈",11606057,해월토장,13,37.4477227,126.7187645
인천광역시 남동구 모래내로25번길 9-1,"음식점,카페,디저트","카페,수박주스,떡볶이,아늑한,데이트",659393460,커피더비어,14,37.4538276,126.7220351
인천광역시 연수구 경원대로 184 1층,"일식,샤브샤브","샤브샤브뷔페,샐러드바,치킨,깨끗한,신선한",37326759,948Kitchen 이마트연수직영점,9,37.4042186,126.6811196
충청북도 충주시 갱고개로 137,"해물,생선요리,생선회","매운탕,연어초밥,신선한,깨끗한,산낙지",792054292,빛나는바다 신연수점,10,36.9832201,127.9393145
인천광역시 연수구 샘말로8번길 1,"한식,육류,고기요리","삼겹살,소금구이,명이나물,친절한,신선한",33040082,맛찬들왕소금구이연수점,11,37.4120234,126.6780037
인천광역시 연수구 청능대로 210 연수 SQUARE1,"음식점,패밀리레스토랑","샐러드바,스테이크,브런치바,데이트,크림파스타",31070221,빕스 인천연수점,12,37.4054138,126.6831564
인천광역시 연수구 샘말로8번길 13-7,"양식,피자",,37932498,반올림피자샵 연수구점,13,37.4119222,126.6786760
인천광역시 부평구 경원대로1377번길 47,"한식,쌈밥","우렁쌈밥,쭈꾸미,제육볶음,소박한,싱싱한",11719686,오구당당 부평본점,20,37.4934655,126.7220715
인천광역시 옹진군 영흥면 영흥북로 23,"한식,칼국수,만두",,1224736084,본토칼국수,11,37.2559798,126.4986098
인천광역시 옹진군 영흥면 선재로 145,"음식점,양식",,1479785020,점심밥,12,37.2415554,126.5288198
인천광역시 옹진군 영흥면 영흥북로 420-12,"한식,생선회","해물칼국수,새우튀김,매운탕,오붓한,경치",37371162,바다고양이 횟집,13,37.2808197,126.4823434
인천광역시 남동구 구월로266번길 60,"한식,곱창,막창,양","곱창전골,소곱창,순대국밥,돼지곱창,시장",36849375,병천찹쌀순대,15,37.4530894,126.7197545
인천광역시 남동구 구월로266번길 10,"육류,고기요리,돼지고기구이","주먹밥,tv방영,돼지껍데기,양념갈비,등갈비",38555818,인생극장쪽갈비 구월점,16,37.4553496,126.7199548
인천광역시 남동구 용천로 30 1층,"카페,디저트,카페",,1191042992,머치스커피 구월2호점,17,37.4521703,126.7145224
인천광역시 남동구 인주대로 832-10,"한식,막국수","만두전골,막국수,손만두,고급진,신선한",36690280,막바로,18,37.4479081,126.7294589
인천광역시 남동구 구월남로 339 1층,"음식점,카페,디저트",,1854600690,쌀부엌,19,37.4519042,126.7276068
인천광역시 남동구 구월로 212 힐캐슬프라자 203호,"이탈리아음식,스파게티,파스타전문",,723752848,당신은 파스타가 먹고싶다,20,37.4559690,126.7142945
인천광역시 연수구 샘말로 37-8,"한식,해물,생선요리","동태탕,돌솥밥,간장새우",1429117148,그시절동태촌인천연수점,14,37.4133676,126.6786126
인천광역시 연수구 먼우금로222번길 46,"한식,곰탕,설렁탕",,1004559407,곰설채설렁탕 연수점,15,37.4154887,126.6794881
인천광역시 연수구 샘말로44번길 15,"한식,조개요리","해물칼국수,해물찜,전복,프라이빗,싱싱한",967994689,연수 해물천지,16,37.4128921,126.6800086
인천광역시 연수구 청명로3번길 1,"카페,디저트,베이커리","롤케이크,식빵,마카롱,화려한,유기농",33199474,안스베이커리 연수점,17,37.4163184,126.6738882
충청북도 충주시 연수동산로 47,"양식,햄버거","햄버거,치킨,불고기,스테이크,아이스크림",36608401,버거킹 충주연수점,18,36.9868691,127.9418375
인천광역시 옹진군 영흥면 선재로 346,"음식점,카페,디저트",,1514762522,뷰카페,14,37.2543263,126.5127304
인천광역시 옹진군 영흥면 영흥로 109-12 수산물직판장 51호,"한식,조개요리",,1269083756,이백분조개구이,15,37.2542782,126.4969061
광주광역시 광산구 수완로48번길 39,"음식점,한식",,1039831106,아뜨뜨,1,35.1879626,126.8301595
광주광역시 광산구 하남대로54번안길 116 하영계절포차,"한식,생선회",,1248967350,하영계절포차,2,35.1786998,126.7987355
광주광역시 광산구 임방울대로826번길 47 더 시너지첨단 307호,"음식점,양식",,1587795580,더아이론우드,3,35.2153065,126.8492063
광주광역시 광산구 수완로106번길 50-14,"카페,디저트,카페",,1606234305,꾸르커피,4,35.1926029,126.8313393
광주광역시 광산구 평동로 421,"한식,육류,고기요리","돼지국밥,삼겹살,주물럭,소박한,드라이브",19877647,명화식육식당,5,35.1229515,126.7222857
인천광역시 연수구 청능대로113번길 12,"한식,감자탕","감자탕,tv방영,찜닭,신선한,수제비",21502479,성진묵은지감자탕연수직영점,19,37.4129855,126.6773000
인천광역시 연수구 컨벤시아대로 50 송도월드마크푸르지오1단지상가 2층,"음식점,양식",,1764650146,타니스 송도점,20,37.3977242,126.6514717
인천광역시 옹진군 영흥면 선재로306번길 27-118,"음식점,카페,디저트",,1731256831,퀸스비치카페,16,37.2578663,126.5176202
인천광역시 옹진군 영흥면 선재로 39 박속낙지,"한식,칼국수,만두",해물칼국수,11818425,선재우리밀칼국수,17,37.2331350,126.5333294
인천광역시 옹진군 영흥면 선재로34번길 113,"한식,생선회",,16651219,선향회집,18,37.2351181,126.5375782
광주광역시 광산구 풍영로101번안길 7-3,"한식,해물,생선요리",,1253930681,병풍도왕새우직판장,6,35.1810001,126.8106528
광주광역시 광산구 광산로19번길 24,"음식점,브런치",,1473250270,라라브레드 송정점,7,35.1391964,126.7934016
인천광역시 옹진군 북도면 신도로 22,"음식점,카페,디저트",,716189705,안녕바다,19,37.5161982,126.4395808
인천광역시 옹진군 영흥면 선재로 171,"한식,국밥",,1010369752,안동본가국밥 선재도점,20,37.2436787,126.5271248
광주광역시 광산구 첨단중앙로116번길 10 1층 오네스타,"음식점,양식",,1017876772,오네스타,8,35.2158051,126.8432478
광주광역시 광산구 첨단중앙로124번길 27 더124빌딩,"음식점,브런치","브런치카페,파니니,수박주스,심플한,핫플레이스",80199792,아필코 본점,9,35.2166160,126.8437976
광주광역시 광산구 임방울대로 353,"음식점,양식","필라프,팬스테이크,크림파스타,고급스러운,데이트",37911030,어나더키친 수완점,10,35.1915881,126.8234418
광주광역시 광산구 산월로41번길 8-2,"양식,피자",,1548948307,반올림피자샵 광주첨단점,11,35.2091585,126.8419267
광주광역시 광산구 광산로29번길 1,"한식,육류,고기요리","떡갈비,육회비빔밥,갈비탕,신선한,유황오리",11719599,송정떡갈비 1호점,12,35.1389369,126.7948453
광주광역시 광산구 단전상길 6,"음식점,카페,디저트",,1213945963,오일즈,13,35.1829588,126.7971433
광주광역시 광산구 수완로9번길 22-1,"음식점,카페,디저트",,1421913424,그런느낌,14,35.1848064,126.8268219
광주광역시 광산구 장신로19번안길 5-3,"한식,칼국수,만두","수제비,팥칼국수,팥죽,바지락,낙지볶음",20304522,밀가손칼국수,15,35.1914930,126.8110388
광주광역시 광산구 수완로50번길 65 1층 어트,"음식점,카페,디저트",,1136364830,어트,16,35.1879074,126.8313126
광주광역시 광산구 송정로8번길 7-4,"음식점,카페,디저트","롤케이크,디저트카페,시장,아담한,웰빙",37880440,갱소년,17,35.1366403,126.7921063
광주광역시 광산구 첨단중앙로106번길 42,"한식,육류,고기요리","매운갈비,소갈비찜,오징어튀김,친절해서,자극적인",20348689,매운날 매운갈비찜,18,35.2147147,126.8453900
광주광역시 광산구 수완로9번길 39-9 아름파크1층 모닝콜러,"음식점,브런치",,1328518479,모닝콜러,19,35.1858897,126.8255748
광주광역시 광산구 송정로15번길 71,"한식,곱창,막창,양","순대국밥,암뽕순대,돼지곱창,신선한,시장",11710142,서울곱창,20,35.1387831,126.7964909
대전광역시 대덕구 중리로76번길 18,"분식,만두",,16053391,불티나만두찐빵,1,36.3657405,127.4262058
